2022-04-27 20:52:02,660 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 20:52:02,661 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 20:52:27,353 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 20:52:27,384 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 20:52:27,384 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 20:52:42,649 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 20:52:42,713 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 20:52:42,713 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 20:53:16,453 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 20:53:16,492 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 20:53:16,493 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 20:54:32,579 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 20:54:32,682 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 20:54:32,683 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 20:55:37,588 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 20:55:37,626 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 20:55:37,626 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 20:56:13,648 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 20:56:13,687 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 20:56:13,688 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 20:56:55,232 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 20:56:55,336 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 20:56:55,336 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 20:57:29,977 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 20:57:30,022 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 20:57:30,022 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 20:57:41,691 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 20:57:41,747 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 20:57:41,747 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 20:58:02,681 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 20:58:02,757 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 20:58:02,758 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 20:59:01,267 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 20:59:01,373 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 20:59:01,374 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 20:59:47,076 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 20:59:47,152 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 20:59:47,153 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:02:05,971 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:02:06,085 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:02:06,085 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:05:21,400 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:05:21,406 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:05:21,406 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:05:45,579 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:05:45,679 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:05:45,679 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:06:10,764 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:06:10,889 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:06:10,889 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:29:38,711 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:29:38,932 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:29:38,932 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:29:44,192 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:29:44,274 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:29:44,274 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
