2022-04-28 15:19:47,046 INFO    MainThread:20821 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 15:19:48,608 INFO    MainThread:20821 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 15:21:55,598 INFO    MainThread:20821 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 15:21:55,606 INFO    MainThread:20821 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 15:23:32,136 INFO    MainThread:20821 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 15:23:34,159 INFO    MainThread:20821 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 15:23:34,159 INFO    MainThread:20821 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 15:23:55,463 INFO    MainThread:20821 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 15:23:57,756 INFO    MainThread:20821 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 15:23:57,757 INFO    MainThread:20821 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 15:24:19,506 INFO    MainThread:20821 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 15:24:21,724 INFO    MainThread:20821 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 15:24:21,724 INFO    MainThread:20821 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 15:24:38,913 INFO    MainThread:20821 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 15:24:40,971 INFO    MainThread:20821 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 15:24:40,971 INFO    MainThread:20821 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 15:25:25,163 INFO    MainThread:20821 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 15:25:25,176 INFO    MainThread:20821 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 15:25:25,178 INFO    MainThread:20821 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 15:25:28,299 INFO    MainThread:20821 [wandb_run.py:_atexit_cleanup():1866] got exitcode: 0
2022-04-28 15:25:28,307 INFO    MainThread:20821 [wandb_run.py:_restore():1838] restore
